game,ply,board,player,action,return,before,after
2789,2,........X,O,4,0,-0.4494230253122061,-0.3595384202497649
2789,3,....O...X,X,5,0,0.4773797154075614,0.3819037723260491
2789,4,....OX..X,O,2,0,-0.2,-0.16
2789,5,..O.OX..X,X,1,0,0.2,0.16
2789,6,.XO.OX..X,O,3,0,0.0,0.0
2789,7,.XOOOX..X,X,6,0,0.0,0.0
2789,8,.XOOOXX.X,O,7,0,0.0,0.0
2789,9,.XOOOXXOX,X,0,0,0.0,0.0
2790,1,.........,X,6,0,0.04385239293820753,0.035081914350566026
2790,2,......X..,O,8,0,-0.03647739629413971,-0.029181917035311766
2790,3,......X.O,X,0,0,0.11410362556448916,0.09128290045159133
2790,4,X.....X.O,O,3,0,-0.07912458361129365,-0.06329966688903492
2790,5,X..O..X.O,X,1,0,0.0,0.0
2790,6,XX.O..X.O,O,4,0,0.0,0.0
2790,7,XX.OO.X.O,X,5,0,0.16,0.128
2790,8,XX.OOXX.O,O,2,0,0.0,0.0
2790,9,XXOOOXX.O,X,7,0,0.0,0.0
2791,1,.........,X,0,1,0.11402063454192879,0.291216507633543
2791,2,X........,O,6,-1,-0.05367429006193819,-0.24293943204955054
2791,3,X.....O..,X,1,1,0.2068428638046706,0.36547429104373647
2791,4,XX....O..,O,4,-1,-0.5904,-0.67232
2791,5,XX..O.O..,X,2,1,0.8926258176,0.9141006540800001
2792,1,.........,X,6,0,0.035081914350566026,0.02806553148045282
2792,2,......X..,O,8,0,-0.029181917035311766,-0.023345533628249412
2792,3,......X.O,X,0,0,0.09128290045159133,0.07302632036127307
2792,4,X.....X.O,O,3,0,-0.06329966688903492,-0.050639733511227934
2792,5,X..O..X.O,X,2,0,0.4014498092325745,0.3211598473860596
2792,6,X.XO..X.O,O,1,0,-0.07927989534720001,-0.06342391627776
2792,7,XOXO..X.O,X,7,0,0.06342391627776,0.050739133022208005
2792,8,XOXO..XXO,O,4,0,0.0,0.0
2792,9,XOXOO.XXO,X,5,0,0.0,0.0
2793,1,.........,X,8,-1,0.5236238049431887,0.21889904395455095
2793,2,........X,O,4,1,-0.3595384202497649,-0.08763073619981193
2793,3,....O...X,X,5,-1,0.3819037723260491,0.10552301786083923
2793,4,....OX..X,O,2,1,-0.16,0.07199999999999998
2793,5,..O.OX..X,X,1,-1,0.16,-0.07199999999999998
2793,6,.XO.OX..X,O,7,1,0.0,0.2
2793,7,.XO.OX.OX,X,3,-1,0.0,-0.2
2793,8,.XOXOX.OX,O,6,1,0.0,0.2
2794,1,.........,X,0,1,0.291216507633543,0.43297320610683443
2794,2,X........,O,5,-1,-0.8803592118201092,-0.9042873694560873
2794,3,X....O...,X,2,1,0.8163647116345343,0.8530917693076274
2794,4,X.X..O...,O,1,-1,-0.409856,-0.5278848
2794,5,XOX..O...,X,3,1,0.409856,0.5278848
2794,6,XOXX.O...,O,8,-1,-0.2,-0.36000000000000004
2794,7,XOXX.O..O,X,6,1,0.2,0.36000000000000004
2795,1,.........,X,0,1,0.43297320610683443,0.5463785648854675
2795,2,X........,O,6,-1,-0.24293943204955054,-0.3943515456396404
2795,3,X.....O..,X,1,1,0.36547429104373647,0.4923794328349892
2795,4,XX....O..,O,2,-1,-0.0320494739506903,-0.22563957916055227
2795,5,XXO...O..,X,4,1,0.08571220954316794,0.26856976763453433
2795,6,XXO.X.O..,O,7,-1,0.05970175999999999,-0.15223859200000003
2795,7,XXO.X.OO.,X,8,1,0.488,0.5904
2796,1,.........,X,0,1,0.5463785648854675,0.637102851908374
2796,2,X........,O,6,-1,-0.3943515456396404,-0.5154812365117123
2796,3,X.....O..,X,1,1,0.4923794328349892,0.5939035462679914
2796,4,XX....O..,O,7,-1,-0.46752000000000005,-0.5740160000000001
2796,5,XX....OO.,X,2,1,0.7902848,0.83222784
2797,1,.........,X,6,1,0.02806553148045282,0.22245242518436228
2797,2,......X..,O,8,-1,-0.023345533628249412,-0.21867642690259953
2797,3,......X.O,X,3,1,0.08256732279472123,0.266053858235777
2797,4,...X..X.O,O,0,-1,0.23199999999999998,-0.014400000000000024
2797,5,O..X..X.O,X,5,1,0.0,0.2
2797,6,O..X.XX.O,O,1,-1,0.2,-0.03999999999999998
2797,7,OO.X.XX.O,X,2,1,0.0,0.2
2797,8,OOXX.XX.O,O,7,-1,0.0,-0.2
2797,9,OOXX.XXOO,X,4,1,0.36000000000000004,0.488
2798,1,.........,X,0,0,0.637102851908374,0.5096822815266993
2798,2,X........,O,3,0,-0.5126452110645907,-0.41011616885167257
2798,3,X..O.....,X,2,0,0.6264448,0.50115584
2798,4,X.XO.....,O,6,0,-0.36000000000000004,-0.28800000000000003
2798,5,X.XO..O..,X,4,0,0.328,0.2624
2798,6,X.XOX.O..,O,1,0,-0.2,-0.16
2798,7,XOXOX.O..,X,5,0,0.2,0.16
2798,8,XOXOXXO..,O,8,0,0.0,0.0
2798,9,XOXOXXO.O,X,7,0,0.0,0.0
2799,1,.........,X,0,1,0.5096822815266993,0.6077458252213594
2799,2,X........,O,3,-1,-0.41011616885167257,-0.528092935081338
2799,3,X..O.....,X,2,1,0.50115584,0.600924672
2799,4,X.XO.....,O,5,-1,-0.46752000000000005,-0.5740160000000001
2799,5,X.XO.O...,X,1,1,0.7902848,0.83222784
2800,1,.........,X,0,1,0.6077458252213594,0.6861966601770876
2800,2,X........,O,6,-1,-0.5154812365117123,-0.6123849892093698
2800,3,X.....O..,X,1,1,0.5939035462679914,0.6751228370143931
2800,4,XX....O..,O,2,-1,-0.22563957916055227,-0.38051166332844183
2800,5,XXO...O..,X,4,1,0.26856976763453433,0.4148558141076275
2800,6,XXO.X.O..,O,7,-1,-0.15223859200000003,-0.3217908736
2800,7,XXO.X.OO.,X,8,1,0.5904,0.67232
2801,1,.........,X,8,-1,0.21889904395455095,-0.02488076483635926
2801,2,........X,O,4,1,-0.08763073619981193,0.12989541104015045
2801,3,....O...X,X,5,-1,0.10552301786083923,-0.11558158571132865
2801,4,....OX..X,O,2,1,0.07199999999999998,0.2576
2801,5,..O.OX..X,X,3,-1,0.0,-0.2
2801,6,..OXOX..X,O,1,1,0.2,0.36000000000000004
2801,7,.OOXOX..X,X,6,-1,0.0,-0.2
2801,8,.OOXOXX.X,O,0,1,0.2,0.36000000000000004
2802,1,.........,X,0,-1,0.6861966601770876,0.3489573281416701
2802,2,X........,O,2,1,-0.8858828943881859,-0.5087063155105487
2802,3,X.O......,X,8,-1,0.8376673501096863,0.47013388008774903
2802,4,X.O.....X,O,3,1,-0.21152000000000004,0.030784000000000006
2802,5,X.OO....X,X,5,-1,0.5904,0.27232
2802,6,X.OO.X..X,O,4,1,0.0,0.2
2802,7,X.OOOX..X,X,7,-1,0.2,-0.03999999999999998
2802,8,X.OOOX.XX,O,6,1,0.0,0.2
2803,1,.........,X,0,0,0.3489573281416701,0.2791658625133361
2803,2,X........,O,2,0,-0.5087063155105487,-0.40696505240843894
2803,3,X.O......,X,8,0,0.47013388008774903,0.3761071040701992
2803,4,X.O.....X,O,3,0,0.030784000000000006,0.024627200000000005
2803,5,X.OO....X,X,5,0,0.27232,0.217856
2803,6,X.OO.X..X,O,4,0,0.2,0.16
2803,7,X.OOOX..X,X,6,0,0.0,0.0
2803,8,X.OOOXX.X,O,7,0,0.0,0.0
2803,9,X.OOOXXOX,X,1,0,0.0,0.0
2804,1,.........,X,0,-1,0.2791658625133361,0.023332690010668844
2804,2,X........,O,2,1,-0.40696505240843894,-0.12557204192675114
2804,3,X.O......,X,4,-1,-0.22668246138880005,-0.38134596911104
2804,4,X.O.X....,O,8,1,0.26363174912,0.410905399296
2804,5,X.O.X...O,X,1,-1,-0.36000000000000004,-0.488
2804,6,XXO.X...O,O,7,1,0.488,0.5904
2804,7,XXO.X..OO,X,6,-1,0.0,-0.2
2804,8,XXO.X.XOO,O,5,1,0.2,0.36000000000000004
2805,1,.........,X,6,-1,0.22245242518436228,-0.022038059852510172
2805,2,......X..,O,8,1,-0.21867642690259953,0.025058858477920387
2805,3,......X.O,X,1,-1,0.03999999999999998,-0.16800000000000004
2805,4,.X....X.O,O,0,1,-0.36000000000000004,-0.08800000000000002
2805,5,OX....X.O,X,2,-1,0.488,0.19039999999999996
2805,6,OXX...X.O,O,4,1,0.0,0.2
2806,1,.........,X,2,-1,0.02490486157095967,-0.1800761107432323
2806,2,..X......,O,7,1,-0.02773395722893207,0.17781283421685437
2806,3,..X....O.,X,4,-1,0.18677815872716802,-0.050577473018265595
2806,4,..X.X..O.,O,8,1,0.06559999999999999,0.25248000000000004
2806,5,..X.X..OO,X,1,-1,0.01632,-0.186944
2806,6,.XX.X..OO,O,6,1,0.36000000000000004,0.488
2807,1,.........,X,0,0,0.023332690010668844,0.018666152008535074
2807,2,X........,O,2,0,-0.12557204192675114,-0.10045763354140091
2807,3,X.O......,X,8,0,0.3761071040701992,0.3008856832561594
2807,4,X.O.....X,O,3,0,0.024627200000000005,0.019701760000000006
2807,5,X.OO....X,X,5,0,0.217856,0.1742848
2807,6,X.OO.X..X,O,4,0,0.16,0.128
2807,7,X.OOOX..X,X,6,0,0.0,0.0
2807,8,X.OOOXX.X,O,7,0,0.0,0.0
2807,9,X.OOOXXOX,X,1,0,0.0,0.0
2808,1,.........,X,0,-1,0.018666152008535074,-0.18506707839317196
2808,2,X........,O,2,1,-0.10045763354140091,0.11963389316687928
2808,3,X.O......,X,8,-1,0.3008856832561594,0.04070854660492751
2808,4,X.O.....X,O,3,1,0.019701760000000006,0.21576140800000002
2808,5,X.OO....X,X,5,-1,0.1742848,-0.060572160000000014
2808,6,X.OO.X..X,O,4,1,0.128,0.3024
2808,7,X.OOOX..X,X,1,-1,0.0,-0.2
2808,8,XXOOOX..X,O,6,1,0.2,0.36000000000000004
2809,1,.........,X,1,0,0.005279625238722524,0.004223700190978019
2809,2,.X.......,O,4,0,0.04436008221435389,0.03548806577148311
2809,3,.X..O....,X,8,0,-0.003820891206057997,-0.0030567129648463977
2809,4,.X..O...X,O,7,0,-0.128,-0.1024
2809,5,.X..O..OX,X,3,0,0.2,0.16
2809,6,.X.XO..OX,O,0,0,-0.2,-0.16
2809,7,OX.XO..OX,X,2,0,0.16,0.128
2809,8,OXXXO..OX,O,5,0,0.0,0.0
2809,9,OXXXOO.OX,X,6,0,0.0,0.0
2810,1,.........,X,1,1,0.004223700190978019,0.2033789601527824
2810,2,.X.......,O,4,-1,0.03548806577148311,-0.17160954738281353
2810,3,.X..O....,X,8,1,-0.0030567129648463977,0.19755462962812292
2810,4,.X..O...X,O,5,-1,0.16,-0.07199999999999998
2810,5,.X..OO..X,X,3,1,0.0,0.2
2810,6,.X.XOO..X,O,2,-1,0.0,-0.2
2810,7,.XOXOO..X,X,0,1,0.0,0.2
2810,8,XXOXOO..X,O,7,-1,0.0,-0.2
2810,9,XXOXOO.OX,X,6,1,0.5904,0.67232
2811,1,.........,X,1,1,0.2033789601527824,0.3627031681222259
2811,2,.X.......,O,4,-1,-0.17160954738281353,-0.3372876379062508
2811,3,.X..O....,X,8,1,0.19755462962812292,0.35804370370249833
2811,4,.X..O...X,O,0,-1,0.0,-0.2
2811,5,OX..O...X,X,5,1,0.2,0.36000000000000004
2811,6,OX..OX..X,O,7,-1,0.0,-0.2
2811,7,OX..OX.OX,X,2,1,0.0,0.2
2812,1,.........,X,1,-1,0.3627031681222259,0.09016253449778072
2812,2,.X.......,O,2,1,-0.28939428741120005,-0.031515429928960004
2812,3,.XO......,X,8,-1,0.6117428592640001,0.28939428741120005
2812,4,.XO.....X,O,4,1,-0.13952000000000003,0.08838399999999999
2812,5,.XO.O...X,X,7,-1,0.0,-0.2
2812,6,.XO.O..XX,O,6,1,0.36000000000000004,0.488
2813,1,.........,X,1,1,0.09016253449778072,0.2721300275982246
2813,2,.X.......,O,2,-1,-0.031515429928960004,-0.22521234394316803
2813,3,.XO......,X,8,1,0.28939428741120005,0.43151542992896
2813,4,.XO.....X,O,3,-1,-0.2,-0.36000000000000004
2813,5,.XOO....X,X,7,1,0.2,0.36000000000000004
2813,6,.XOO...XX,O,5,-1,0.0,-0.2
2813,7,.XOO.O.XX,X,4,1,0.0,0.2
2814,1,.........,X,1,-1,0.2721300275982246,0.01770402207857963
2814,2,.X.......,O,2,1,-0.22521234394316803,0.01983012484546562
2814,3,.XO......,X,8,-1,0.43151542992896,0.145212343943168
2814,4,.XO.....X,O,4,1,0.08838399999999999,0.27070720000000004
2814,5,.XO.O...X,X,6,-1,0.34432,0.07545600000000002
2814,6,.XO.O.X.X,O,3,1,0.2,0.36000000000000004
2814,7,.XOOO.X.X,X,0,-1,-0.2,-0.36000000000000004
2814,8,XXOOO.X.X,O,5,1,0.488,0.5904
2815,1,.........,X,1,-1,0.01770402207857963,-0.1858367823371363
2815,2,.X.......,O,2,1,0.01983012484546562,0.2158640998763725
2815,3,.XO......,X,8,-1,0.145212343943168,-0.08383012484546562
2815,4,.XO.....X,O,4,1,0.27070720000000004,0.41656576
2815,5,.XO.O...X,X,5,-1,0.0,-0.2
2815,6,.XO.OX..X,O,7,1,0.2,0.36000000000000004
2815,7,.XO.OX.OX,X,0,-1,0.0,-0.2
2815,8,XXO.OX.OX,O,6,1,0.2,0.36000000000000004
2816,1,.........,X,7,1,-0.02188882515509344,0.18248893987592527
2816,2,.......X.,O,5,-1,0.28963209763383374,0.03170567810706698
2816,3,.....O.X.,X,8,1,0.04310517759999999,0.23448414208
2816,4,.....O.XX,O,4,-1,0.030400000000000038,-0.17567999999999998
2816,5,....OO.XX,X,6,1,0.2,0.36000000000000004
2817,1,.........,X,2,-1,-0.1800761107432323,-0.34406088859458583
2817,2,..X......,O,7,1,0.17781283421685437,0.3422502673734835
2817,3,..X....O.,X,6,-1,0.2,-0.03999999999999998
2817,4,..X...XO.,O,4,1,-0.2,0.03999999999999998
2817,5,..X.O.XO.,X,8,-1,0.328,0.06240000000000001
2817,6,..X.O.XOX,O,1,1,0.36000000000000004,0.488
2818,1,.........,X,7,1,0.18248893987592527,0.34599115190074026
2818,2,.......X.,O,3,-1,-0.328,-0.46240000000000003
2818,3,...O...X.,X,5,1,0.328,0.46240000000000003
2818,4,...O.X.X.,O,8,-1,0.0,-0.2
2818,5,...O.X.XO,X,1,1,0.0,0.2
2818,6,.X.O.X.XO,O,6,-1,0.0,-0.2
2818,7,.X.O.XOXO,X,4,1,0.0,0.2
2819,1,.........,X,7,1,0.34599115190074026,0.4767929215205922
2819,2,.......X.,O,5,-1,0.03170567810706698,-0.17463545751434645
2819,3,.....O.X.,X,8,1,0.23448414208,0.387587313664
2819,4,.....O.XX,O,6,-1,0.0,-0.2
2819,5,.....OOXX,X,4,1,0.0,0.2
2819,6,....XOOXX,O,2,-1,0.0,-0.2
2819,7,..O.XOOXX,X,0,1,0.0,0.2
2820,1,.........,X,7,0,0.4767929215205922,0.3814343372164738
2820,2,.......X.,O,8,0,-0.40688084992000007,-0.3255046799360001
2820,3,.......XO,X,4,0,0.57499904,0.45999923200000004
2820,4,....X..XO,O,1,0,-0.04678399999999999,-0.037427199999999994
2820,5,.O..X..XO,X,5,0,0.4304,0.34432
2820,6,.O..XX.XO,O,3,0,0.0,0.0
2820,7,.O.OXX.XO,X,6,0,0.2,0.16
2820,8,.O.OXXXXO,O,2,0,0.0,0.0
2820,9,.OOOXXXXO,X,0,0,0.0,0.0
2821,1,.........,X,6,1,-0.022038059852510172,0.18236955211799188
2821,2,......X..,O,8,-1,0.025058858477920387,-0.17995291321766368
2821,3,......X.O,X,3,1,0.266053858235777,0.41284308658862157
2821,4,...X..X.O,O,0,-1,-0.014400000000000024,-0.21152000000000004
2821,5,O..X..X.O,X,5,1,0.2,0.36000000000000004
2821,6,O..X.XX.O,O,7,-1,0.0,-0.2
2821,7,O..X.XXOO,X,4,1,0.0,0.2
2822,1,.........,X,7,-1,0.3814343372164738,0.10514746977317901
2822,2,.......X.,O,5,1,-0.17463545751434645,0.06029163398852286
2822,3,.....O.X.,X,3,-1,-0.36000000000000004,-0.488
2822,4,...X.O.X.,O,2,1,0.36000000000000004,0.488
2822,5,..OX.O.X.,X,4,-1,0.2,-0.03999999999999998
2822,6,..OXXO.X.,O,1,1,0.36000000000000004,0.488
2822,7,.OOXXO.X.,X,8,-1,0.0,-0.2
2822,8,.OOXXO.XX,O,0,1,0.0,0.2
2823,1,.........,X,6,1,0.18236955211799188,0.3458956416943935
2823,2,......X..,O,8,-1,-0.17995291321766368,-0.34396233057413095
2823,3,......X.O,X,3,1,0.41284308658862157,0.5302744692708973
2823,4,...X..X.O,O,5,-1,-0.12370176,-0.29896140800000004
2823,5,...X.OX.O,X,0,1,0.36000000000000004,0.488
2824,1,.........,X,6,-1,0.3458956416943935,0.07671651335551483
2824,2,......X..,O,8,1,-0.34396233057413095,-0.07516986445930474
2824,3,......X.O,X,3,-1,0.5302744692708973,0.22421957541671783
2824,4,...X..X.O,O,7,1,-0.2,0.03999999999999998
2824,5,...X..XOO,X,4,-1,0.36000000000000004,0.08800000000000002
2824,6,...XX.XOO,O,5,1,0.0,0.2
2824,7,...XXOXOO,X,1,-1,0.0,-0.2
2824,8,.X.XXOXOO,O,2,1,0.2,0.36000000000000004
2825,1,.........,X,7,-1,0.10514746977317901,-0.11588202418145682
2825,2,.......X.,O,5,1,0.06029163398852286,0.2482333071908183
2825,3,.....O.X.,X,3,-1,-0.488,-0.5904
2825,4,...X.O.X.,O,2,1,0.488,0.5904
2825,5,..OX.O.X.,X,4,-1,-0.03999999999999998,-0.23199999999999998
2825,6,..OXXO.X.,O,1,1,0.488,0.5904
2825,7,.OOXXO.X.,X,8,-1,-0.2,-0.36000000000000004
2825,8,.OOXXO.XX,O,0,1,0.2,0.36000000000000004
2826,1,.........,X,6,1,0.07671651335551483,0.2613732106844119
2826,2,......X..,O,8,-1,-0.07516986445930474,-0.26013589156744377
2826,3,......X.O,X,3,1,0.22421957541671783,0.3793756603333743
2826,4,...X..X.O,O,7,-1,0.03999999999999998,-0.16800000000000004
2826,5,...X..XOO,X,4,1,0.08800000000000002,0.27040000000000003
2826,6,...XX.XOO,O,5,-1,0.2,-0.03999999999999998
2826,7,...XXOXOO,X,0,1,0.0,0.2
2827,1,.........,X,6,0,0.2613732106844119,0.2090985685475295
2827,2,......X..,O,1,0,-0.8867865254512519,-0.7094292203610015
2827,3,.O....X..,X,0,0,0.8882845116334079,0.7106276093067263
2827,4,XO....X..,O,8,0,-0.49106577408,-0.392852619264
2827,5,XO....X.O,X,7,0,-0.2,-0.16
2827,6,XO....XXO,O,2,0,0.2,0.16
2827,7,XOO...XXO,X,5,0,0.128,0.1024
2827,8,XOO..XXXO,O,3,0,0.0,0.0
2827,9,XOOO.XXXO,X,4,0,0.0,0.0
2828,1,.........,X,6,1,0.2090985685475295,0.3672788548380236
2828,2,......X..,O,8,-1,-0.26013589156744377,-0.40810871325395504
2828,3,......X.O,X,3,1,0.3793756603333743,0.5035005282666994
2828,4,...X..X.O,O,7,-1,-0.16800000000000004,-0.33440000000000003
2828,5,...X..XOO,X,1,1,0.0,0.2
2828,6,.X.X..XOO,O,0,-1,0.0,-0.2
2828,7,OX.X..XOO,X,4,1,0.36000000000000004,0.488
2828,8,OX.XX.XOO,O,2,-1,-0.2,-0.36000000000000004
2828,9,OXOXX.XOO,X,5,1,0.488,0.5904
2829,1,.........,X,6,1,0.3672788548380236,0.49382308387041884
2829,2,......X..,O,8,-1,-0.40810871325395504,-0.5264869706031641
2829,3,......X.O,X,3,1,0.5035005282666994,0.6028004226133595
2829,4,...X..X.O,O,1,-1,-0.2,-0.36000000000000004
2829,5,.O.X..X.O,X,4,1,0.2,0.36000000000000004
2829,6,.O.XX.X.O,O,2,-1,0.0,-0.2
2829,7,.OOXX.X.O,X,0,1,0.2,0.36000000000000004
2830,1,.........,X,6,1,0.49382308387041884,0.595058467096335
2830,2,......X..,O,8,-1,-0.5264869706031641,-0.6211895764825313
2830,3,......X.O,X,3,1,0.6028004226133595,0.6822403380906876
2830,4,...X..X.O,O,0,-1,-0.21152000000000004,-0.36921600000000004
2830,5,O..X..X.O,X,5,1,0.36000000000000004,0.488
2830,6,O..X.XX.O,O,2,-1,0.0,-0.2
2830,7,O.OX.XX.O,X,4,1,0.0,0.2
2831,1,.........,X,6,-1,0.595058467096335,0.276046773677068
2831,2,......X..,O,8,1,-0.6211895764825313,-0.296951661186025
2831,3,......X.O,X,3,-1,0.6822403380906876,0.34579227047255007
2831,4,...X..X.O,O,0,1,-0.36921600000000004,-0.09537280000000004
2831,5,O..X..X.O,X,5,-1,0.488,0.19039999999999996
2831,6,O..X.XX.O,O,4,1,0.0,0.2
2832,1,.........,X,6,1,0.276046773677068,0.4208374189416544
2832,2,......X..,O,5,-1,-0.7682939917854817,-0.8146351934283854
2832,3,.....OX..,X,3,1,-0.16,0.07199999999999998
2832,4,...X.OX..,O,4,-1,0.0,-0.2
2832,5,...XOOX..,X,0,1,0.488,0.5904
2833,1,.........,X,6,1,0.4208374189416544,0.5366699351533235
2833,2,......X..,O,8,-1,-0.296951661186025,-0.43756132894882005
2833,3,......X.O,X,3,1,0.34579227047255007,0.47663381637804003
2833,4,...X..X.O,O,0,-1,-0.09537280000000004,-0.27629824000000003
2833,5,O..X..X.O,X,5,1,0.19039999999999996,0.35231999999999997
2833,6,O..X.XX.O,O,2,-1,-0.2,-0.36000000000000004
2833,7,O.OX.XX.O,X,4,1,0.2,0.36000000000000004
2834,1,.........,X,6,1,0.5366699351533235,0.6293359481226588
2834,2,......X..,O,8,-1,-0.43756132894882005,-0.550049063159056
2834,3,......X.O,X,3,1,0.47663381637804003,0.581307053102432
2834,4,...X..X.O,O,1,-1,-0.36000000000000004,-0.488
2834,5,.O.X..X.O,X,4,1,0.36000000000000004,0.488
2834,6,.O.XX.X.O,O,0,-1,-0.2,-0.36000000000000004
2834,7,OO.XX.X.O,X,5,1,0.36000000000000004,0.488
2835,1,.........,X,6,-1,0.6293359481226588,0.30346875849812704
2835,2,......X..,O,8,1,-0.550049063159056,-0.24003925052724479
2835,3,......X.O,X,5,-1,-0.07199999999999998,-0.2576
2835,4,.....XX.O,O,4,1,0.128,0.3024
2835,5,....OXX.O,X,7,-1,0.0,-0.2
2835,6,....OXXXO,O,1,1,0.0,0.2
2835,7,.O..OXXXO,X,2,-1,0.0,-0.2
2835,8,.OX.OXXXO,O,0,1,0.2,0.36000000000000004
2836,1,.........,X,6,-1,0.30346875849812704,0.0427750067985016
2836,2,......X..,O,8,1,-0.24003925052724479,0.0079685995782042
2836,3,......X.O,X,3,-1,0.581307053102432,0.2650456424819456
2836,4,...X..X.O,O,0,1,-0.27629824000000003,-0.021038592000000023
2836,5,O..X..X.O,X,1,-1,0.0,-0.2
2836,6,OX.X..X.O,O,2,1,0.0,0.2
2836,7,OXOX..X.O,X,4,-1,0.2,-0.03999999999999998
2836,8,OXOXX.X.O,O,5,1,0.0,0.2
2837,1,.........,X,6,-1,0.0427750067985016,-0.1657799945611987
2837,2,......X..,O,8,1,0.0079685995782042,0.20637487966256338
2837,3,......X.O,X,3,-1,0.2650456424819456,0.012036513985556496
2837,4,...X..X.O,O,0,1,-0.021038592000000023,0.1831691264
2837,5,O..X..X.O,X,5,-1,0.35231999999999997,0.08185599999999998
2837,6,O..X.XX.O,O,4,1,0.2,0.36000000000000004
2838,1,.........,X,8,1,-0.02488076483635926,0.18009538813091258
2838,2,........X,O,5,-1,-0.7937554331491368,-0.8350043465193094
2838,3,.....O..X,X,4,1,0.0,0.2
2838,4,....XO..X,O,3,-1,-0.488,-0.5904
2838,5,...OXO..X,X,0,1,0.7902848,0.83222784
2839,1,.........,X,3,-1,-0.10899044814617714,-0.2871923585169417
2839,2,...X.....,O,6,1,0.2730593512829237,0.418447481026339
2839,3,...X..O..,X,4,-1,0.0,-0.2
2839,4,...XX.O..,O,5,1,-0.4304,-0.14431999999999995
2839,5,...XXOO..,X,1,-1,0.0,-0.2
2839,6,.X.XXOO..,O,8,1,0.0,0.2
2839,7,.X.XXOO.O,X,2,-1,0.0,-0.2
2839,8,.XXXXOO.O,O,7,1,0.0,0.2
2840,1,.........,X,8,-1,0.18009538813091258,-0.05592368949526996
2840,2,........X,O,4,1,0.12989541104015045,0.3039163288321204
2840,3,....O...X,X,7,-1,-0.619611054047232,-0.6956888432377857
2840,4,....O..XX,O,6,1,0.7148997353472,0.77191978827776
2840,5,....O.OXX,X,1,-1,-0.2,-0.36000000000000004
2840,6,.X..O.OXX,O,2,1,0.2,0.36000000000000004
2841,1,.........,X,8,1,-0.05592368949526996,0.15526104840378405
2841,2,........X,O,1,-1,-0.7423185631475926,-0.793854850518074
2841,3,.O......X,X,2,1,0.0,0.2
2841,4,.OX.....X,O,3,-1,-0.36000000000000004,-0.488
2841,5,.OXO....X,X,5,1,0.36000000000000004,0.488
2842,1,.........,X,7,-1,-0.11588202418145682,-0.2927056193451655
2842,2,.......X.,O,5,1,0.2482333071908183,0.3985866457526547
2842,3,.....O.X.,X,8,-1,0.387587313664,0.11006985093119998
2842,4,.....O.XX,O,2,1,-0.03999999999999998,0.16800000000000004
2842,5,..O..O.XX,X,0,-1,0.2,-0.03999999999999998
2842,6,X.O..O.XX,O,4,1,0.0,0.2
2842,7,X.O.OO.XX,X,3,-1,0.0,-0.2
2842,8,X.OXOO.XX,O,6,1,0.0,0.2
2843,1,.........,X,3,1,-0.2871923585169417,-0.029753886813553343
2843,2,...X.....,O,6,-1,0.418447481026339,0.1347579848210712
2843,3,...X..O..,X,8,1,-0.03999999999999998,0.16800000000000004
2843,4,...X..O.X,O,4,-1,0.2,-0.03999999999999998
2843,5,...XO.O.X,X,2,1,-0.03999999999999998,0.16800000000000004
2843,6,..XXO.O.X,O,1,-1,0.16,-0.07199999999999998
2843,7,.OXXO.O.X,X,5,1,0.0,0.2
2844,1,.........,X,8,0,0.15526104840378405,0.12420883872302724
2844,2,........X,O,4,0,0.3039163288321204,0.24313306306569632
2844,3,....O...X,X,6,0,-0.029362602639287416,-0.023490082111429934
2844,4,....O.X.X,O,2,0,0.03999999999999998,0.03199999999999999
2844,5,..O.O.X.X,X,0,0,0.67232,0.537856
2844,6,X.O.O.X.X,O,7,0,-0.36000000000000004,-0.28800000000000003
2844,7,X.O.O.XOX,X,1,0,0.0,0.0
2844,8,XXO.O.XOX,O,3,0,0.0,0.0
2844,9,XXOOO.XOX,X,5,0,0.0,0.0
2845,1,.........,X,8,1,0.12420883872302724,0.2993670709784218
2845,2,........X,O,4,-1,0.24313306306569632,-0.0054935495474429386
2845,3,....O...X,X,6,1,-0.023490082111429934,0.18120793431085605
2845,4,....O.X.X,O,2,-1,0.03199999999999999,-0.17440000000000005
2845,5,..O.O.X.X,X,0,1,0.537856,0.6302848
2845,6,X.O.O.X.X,O,7,-1,-0.28800000000000003,-0.4304
2845,7,X.O.O.XOX,X,3,1,0.67232,0.7378560000000001
2846,1,.........,X,8,1,0.2993670709784218,0.43949365678273744
2846,2,........X,O,0,-1,-0.6291635534193125,-0.70333084273545
2846,3,O.......X,X,6,1,0.577856,0.6622848
2846,4,O.....X.X,O,1,-1,-0.5904,-0.67232
2846,5,OO....X.X,X,7,1,0.67232,0.7378560000000001
2847,1,.........,X,8,0,0.43949365678273744,0.35159492542619
2847,2,........X,O,4,0,-0.0054935495474429386,-0.004394839637954351
2847,3,....O...X,X,6,0,0.18120793431085605,0.14496634744868483
2847,4,....O.X.X,O,7,0,-0.010374873052457156,-0.008299898441965724
2847,5,....O.XOX,X,1,0,0.326353408,0.2610827264
2847,6,.X..O.XOX,O,3,0,-0.03999999999999998,-0.03199999999999999
2847,7,.X.OO.XOX,X,5,0,0.2,0.16
2847,8,.X.OOXXOX,O,2,0,0.0,0.0
2847,9,.XOOOXXOX,X,0,0,0.0,0.0
